Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,Predicted
54,0,1,35116.0,171,1,1
47,0,1,2630.0,267,1,1
24,1,0,41222.0,286,0,0
34,1,1,30670.0,16,0,0
35,0,1,2630.0,58,1,1
73,0,1,39273.0,237,1,1
59,0,1,32553.0,136,0,0
22,0,1,31882.0,231,1,1
41,0,1,39431.0,52,1,1
35,0,1,33341.0,27,1,1
28,0,1,2630.0,200,1,1
38,0,1,39030.0,154,1,1
61,0,1,29204.0,262,0,0
34,0,1,24293.0,214,1,1
55,0,1,52859.0,193,1,1
37,0,1,2630.0,194,0,1
46,0,1,22739.0,283,1,1
21,0,1,2630.0,163,0,0
29,0,1,34508.0,270,1,1
25,1,0,38167.0,165,0,0
68,0,1,19833.0,72,1,1
44,0,1,25857.0,46,1,1
30,0,1,23121.0,38,1,1
50,0,1,38038.0,55,1,1
62,0,1,44978.0,52,1,1
49,0,1,64309.0,193,1,1
46,0,1,33958.0,155,1,1
74,0,1,2630.0,101,0,0
25,0,1,50872.0,103,0,0
25,0,1,23626.0,250,1,1
24,1,0,41074.0,112,0,0
24,0,0,44000.0,170,0,0
31,0,1,51486.0,113,1,1
23,1,0,35520.0,102,0,0
62,1,0,39053.0,38,0,0
56,0,1,27606.0,188,1,1
43,0,1,43443.0,58,0,0
34,1,0,2630.0,83,0,0
41,0,1,38829.0,78,1,1
49,0,1,46094.0,152,1,1
70,0,1,35981.0,92,0,0
34,0,0,35840.0,94,0,0
23,1,0,26737.0,198,0,0
48,0,1,44201.0,28,1,1
70,0,1,36173.0,211,1,1
37,0,1,2630.0,89,1,1
35,0,1,2630.0,152,1,1
46,0,0,24257.0,73,0,0
49,0,1,39618.0,215,0,0
51,0,1,29882.0,276,1,1
32,1,0,38449.0,290,0,0
42,0,1,48109.0,275,1,1
57,1,0,28647.0,72,0,0
45,0,1,62114.0,69,0,1
37,0,1,2630.0,296,1,1
33,0,1,2630.0,115,1,1
24,1,0,20898.0,203,0,0
27,1,0,37757.0,139,0,0
47,0,1,252141.0,200,1,1
51,0,1,48732.0,18,0,1
46,0,1,46994.0,229,1,1
40,0,0,28358.0,257,1,1
24,0,1,38262.0,52,0,0
41,0,1,39027.0,218,1,1
30,0,1,31473.0,55,1,1
24,0,1,33349.0,218,1,1
80,0,1,32759.0,213,0,0
24,1,0,29300.0,177,0,0
29,0,1,44879.0,167,0,1
64,0,1,31160.0,261,1,1
38,1,0,27676.0,191,0,0
21,1,0,20359.0,224,0,0
24,0,1,2630.0,115,1,1
45,0,1,41441.0,117,0,1
25,1,0,27384.0,188,0,0
37,0,1,27870.0,243,1,1
58,0,1,51230.0,221,1,1
52,0,1,2630.0,246,0,1
46,1,0,47411.0,77,0,0
23,0,1,44214.0,258,1,1
58,1,0,31462.0,109,0,0
54,0,1,2630.0,33,1,1
27,0,1,2630.0,114,1,1
45,0,1,47036.0,56,1,1
24,1,0,25681.0,134,0,0
23,1,0,33060.0,93,0,0
24,0,1,2630.0,235,1,1
45,0,1,38038.0,267,1,1
44,0,1,45786.0,158,1,1
23,1,0,22410.0,174,0,0
44,0,1,51384.0,168,1,1
42,0,1,23993.0,167,1,1
45,1,0,26076.0,149,0,0
21,1,0,33321.0,161,0,0
24,0,1,36783.0,184,1,1
22,0,1,30319.0,124,0,0
49,0,1,45177.0,131,1,1
33,1,0,23438.0,214,0,0
41,0,1,23190.0,185,1,1
42,0,1,25946.0,241,1,1
45,0,1,76999.0,222,1,1
47,0,1,55913.0,149,0,0
34,0,1,2630.0,189,0,0
49,0,1,34301.0,255,1,1
77,0,1,2630.0,61,1,1
41,1,0,26356.0,167,0,0
43,0,1,25213.0,296,1,1
45,0,1,28394.0,261,1,1
27,0,1,62447.0,172,0,1
50,0,1,31021.0,149,1,1
37,0,1,21992.0,189,0,1
28,0,1,27072.0,279,1,1
46,0,1,41470.0,218,1,1
44,0,1,33700.0,238,1,1
49,0,1,2630.0,269,1,1
41,0,1,34655.0,26,1,1
49,0,1,43478.0,90,1,1
56,0,1,39355.0,113,1,1
39,0,1,22152.0,82,1,1
43,0,1,2630.0,285,1,1
50,0,1,46222.0,295,0,1
31,0,1,26247.0,299,1,1
45,0,1,48776.0,111,1,1
42,1,0,26905.0,295,0,0
47,0,1,34244.0,197,1,1
25,1,0,38517.0,236,0,0
22,1,0,38742.0,115,0,0
70,0,1,36017.0,245,1,1
45,0,1,34953.0,187,1,1
39,0,1,35180.0,114,1,1
28,0,1,27352.0,208,1,1
45,0,1,2630.0,50,1,1
64,0,1,33204.0,235,0,0
46,0,1,21777.0,281,1,1
34,0,1,2630.0,165,1,1
71,1,0,33449.0,261,0,0
28,1,0,33877.0,193,0,0
24,1,0,28152.0,52,0,0
23,0,1,22244.0,277,0,1
39,1,0,2630.0,200,0,0
53,0,1,43978.0,104,1,1
55,0,1,44451.0,67,0,1
41,0,1,27895.0,165,0,1
41,0,1,31554.0,209,1,1
23,0,1,44346.0,237,1,1
47,0,1,29622.0,85,1,1
56,1,1,2630.0,209,0,0
43,0,1,37284.0,178,1,1
25,1,0,62487.0,51,0,0
24,1,0,22085.0,239,0,0
69,1,1,34186.0,188,0,0
36,0,1,42009.0,134,1,1
29,0,1,33884.0,42,0,1
21,1,0,32474.0,195,0,0
44,1,0,2630.0,30,0,0
28,0,1,29771.0,256,0,0
47,0,1,26045.0,268,0,0
26,0,1,23022.0,33,1,1
22,1,0,37358.0,81,0,0
25,1,0,24607.0,16,0,0
43,0,1,33597.0,109,0,0
47,1,0,2630.0,198,0,0
37,0,1,2630.0,23,1,1
64,1,0,17755.0,215,0,0
21,0,1,38654.0,54,0,0
21,1,0,32014.0,190,0,0
42,0,1,44239.0,116,0,0
73,0,1,21239.0,170,0,0
24,0,1,41992.0,130,0,0
21,0,1,2630.0,179,0,0
28,1,0,53142.0,84,0,0
52,0,1,2630.0,280,1,1
80,1,1,41878.0,238,0,0
54,0,0,35706.0,259,0,0
37,0,1,29820.0,33,1,1
51,0,1,22742.0,249,1,1
32,0,1,62652.0,197,0,1
47,1,0,29940.0,23,0,0
68,0,1,34537.0,197,1,1
23,0,1,43220.0,295,0,0
51,0,1,40747.0,292,0,0
48,1,0,29538.0,59,0,0
55,0,0,30063.0,260,0,0
42,1,0,2630.0,186,0,0
30,0,1,2630.0,201,1,1
22,1,0,2630.0,186,0,0
34,0,0,30406.0,265,1,1
35,0,1,34922.0,252,1,1
68,0,1,41341.0,219,0,0
52,0,1,2630.0,241,0,1
36,0,1,32296.0,170,0,1
25,1,0,30027.0,223,0,0
47,0,1,41391.0,192,1,1
54,0,1,40202.0,157,1,1
53,0,1,30201.0,139,1,1
24,1,0,28654.0,54,0,0
31,0,0,2630.0,99,0,0
61,0,1,28260.0,141,0,0
63,0,1,2630.0,108,1,1
52,0,1,42968.0,40,1,1
74,0,1,30143.0,99,0,0
52,0,0,43072.0,12,0,0
33,0,0,20610.0,150,1,1
47,0,1,2630.0,116,1,1
38,0,1,2630.0,296,1,1
25,0,1,46547.0,212,1,1
32,0,1,17739.0,277,1,1
55,1,0,33457.0,161,0,0
41,0,1,2630.0,290,1,1
40,0,1,32113.0,60,1,1
43,0,1,27080.0,11,1,1
21,1,0,27061.0,60,0,0
32,0,1,40157.0,28,1,1
32,0,1,40157.0,28,1,1
48,0,1,2630.0,175,1,1
22,0,0,31655.0,220,0,0
36,0,1,28953.0,33,0,1
22,0,1,32125.0,247,0,0
41,1,0,27288.0,138,0,0
49,0,0,30249.0,82,0,0
48,0,1,35224.0,198,1,1
55,0,1,34231.0,88,0,1
48,0,1,52235.0,101,1,1
38,0,1,30077.0,93,1,1
51,0,1,37483.0,205,0,0
72,0,1,35830.0,115,1,1
25,1,0,25906.0,222,0,0
47,1,0,36861.0,72,0,0
48,0,1,47506.0,200,1,1
34,0,1,33300.0,154,1,1
39,0,1,28019.0,73,1,1
21,0,1,32449.0,155,1,1
49,0,1,56399.0,140,1,1
32,1,0,26450.0,84,0,0
47,0,1,42321.0,44,1,1
32,1,0,60909.0,205,0,0
21,0,1,38971.0,280,0,0
22,0,1,26361.0,10,1,1
35,1,0,20738.0,249,0,0
24,0,1,27931.0,159,1,1
55,0,1,46665.0,114,1,1
58,0,1,28347.0,66,1,1
40,0,1,35226.0,109,1,1
37,0,1,2630.0,268,0,1
63,1,0,38246.0,39,0,0
64,0,1,30934.0,37,0,1
37,0,1,44131.0,229,1,1
65,0,1,31617.0,28,0,0
55,0,1,46891.0,63,0,0
21,1,0,26857.0,191,0,0
61,1,0,2630.0,273,0,0
59,1,0,29460.0,283,0,0
47,0,0,36321.0,271,0,0
26,1,0,27132.0,131,0,0
24,0,1,32649.0,269,0,0
34,1,0,2630.0,111,0,0
26,1,0,45484.0,83,0,0
27,0,1,30624.0,123,1,1
21,0,1,27983.0,19,0,0
40,1,0,2630.0,265,0,0
24,1,0,30510.0,242,0,0
55,0,1,43361.0,253,1,1
30,0,1,29492.0,174,1,1
54,0,1,46907.0,120,1,1
33,1,0,32224.0,214,0,0
50,1,0,34812.0,94,0,0
21,1,0,24316.0,176,0,0
22,0,1,2630.0,18,0,0
51,1,0,41575.0,238,0,0
42,0,1,30976.0,273,1,1
35,0,1,21073.0,289,1,1
29,0,1,18073.0,87,0,0
51,1,0,39552.0,84,0,0
34,0,1,32883.0,142,1,1
26,1,0,2630.0,21,0,0
56,0,1,37925.0,25,1,1
37,0,1,32672.0,270,1,1
47,1,0,30362.0,268,0,0
53,0,1,37729.0,75,1,1
72,1,1,2630.0,271,0,0
22,0,1,16485.0,166,0,0
58,0,1,44977.0,38,1,1
42,1,0,20324.0,269,0,0
25,0,1,29528.0,294,0,0
41,0,1,2630.0,18,1,1
69,0,1,72000.0,103,1,1
45,0,1,70482.0,79,1,1
50,0,1,2630.0,217,1,1
35,0,1,45581.0,191,0,0
65,1,0,2630.0,97,0,0
25,0,1,28220.0,224,0,0
43,0,1,40284.0,45,1,1
61,1,0,39734.0,187,0,0
30,0,1,37432.0,131,0,1
57,0,1,53095.0,153,0,0
23,1,0,49584.0,266,0,0
29,0,1,21173.0,90,1,1
43,0,1,42400.0,150,1,1
36,0,1,2630.0,62,1,1
77,0,1,49244.0,233,0,0
22,0,1,31675.0,171,0,0
45,0,1,2630.0,95,1,1
23,1,0,37767.0,223,0,0
42,0,1,2630.0,93,0,1
29,0,0,2630.0,218,0,0
43,0,1,50073.0,75,1,1
28,1,0,27648.0,31,0,0
38,0,1,36760.0,32,1,1
43,0,1,35886.0,58,1,1
56,0,1,57093.0,255,1,1
31,1,0,43229.0,74,0,0
48,0,1,28961.0,201,1,1
29,0,1,41886.0,254,0,1
51,1,0,30323.0,71,0,0
48,0,1,28344.0,59,1,1
22,1,0,26341.0,231,0,0
53,0,1,29000.0,62,1,1
61,0,1,33696.0,127,1,1
36,1,0,31688.0,66,0,0
73,1,0,22035.0,199,0,0
24,0,1,33130.0,107,0,0
24,1,0,2630.0,251,0,0
24,0,0,61162.0,142,0,0
36,0,1,28541.0,161,1,1
42,0,1,44208.0,28,1,1
41,0,1,39911.0,257,1,1
45,0,1,40371.0,84,1,1
31,0,1,45527.0,176,1,1
46,1,0,33821.0,118,0,0
22,1,0,29420.0,200,0,0
31,1,0,31994.0,257,0,0
74,0,1,49211.0,272,0,0
48,0,1,31650.0,287,0,0
43,0,1,2630.0,114,1,1
22,1,0,33516.0,110,0,0
25,0,1,27000.0,57,1,1
33,0,1,103439.0,97,0,0
21,1,0,2630.0,267,0,0
22,0,1,19687.0,127,1,1
51,0,1,26530.0,211,0,1
55,0,1,2630.0,21,1,1
51,0,1,2630.0,39,0,0
45,0,0,49431.0,25,0,0
51,0,1,61003.0,128,1,1
38,0,1,32044.0,283,1,1
26,0,0,18430.0,65,0,0
51,0,1,35929.0,103,1,1
21,1,0,22505.0,182,0,0
23,1,0,31195.0,32,0,0
25,1,0,33565.0,290,0,0
22,1,0,39882.0,103,0,0
36,0,1,23947.0,240,1,1
25,0,0,27119.0,98,1,1
23,0,1,38731.0,274,0,1
24,0,1,27877.0,33,1,1
29,1,0,31702.0,248,0,0
45,0,1,73713.0,276,0,0
24,0,1,26392.0,272,1,1
29,0,1,22920.0,212,1,1
46,0,1,2630.0,36,1,1
49,0,1,45175.0,209,0,0
39,0,1,46313.0,31,1,1
24,1,1,2630.0,12,0,0
28,0,1,2630.0,241,1,1
38,0,1,58973.0,152,1,1
34,0,1,26405.0,277,1,1
61,0,1,23754.0,88,1,1
50,1,0,28449.0,188,0,0
60,0,1,37472.0,57,0,0
61,0,1,15054.0,100,0,0
33,1,0,50755.0,66,0,0
64,0,1,32555.0,15,1,1
30,0,1,36944.0,122,1,1
42,0,1,46094.0,115,1,1
48,0,1,50403.0,175,1,1
22,0,1,37225.0,158,1,1
49,0,1,43798.0,221,1,1
32,0,1,2630.0,173,1,1
27,0,1,31869.0,213,0,0
34,0,1,26169.0,79,1,1
22,1,0,63645.0,184,0,0
60,0,1,2630.0,35,1,1
44,0,1,41649.0,84,1,1
34,0,1,2630.0,79,1,1
41,0,1,2630.0,107,1,1
46,1,0,30112.0,227,0,0
40,0,1,36540.0,105,1,1
24,1,0,27277.0,53,0,0
41,0,1,25721.0,144,1,1
49,0,1,41484.0,15,1,1
22,1,0,32981.0,41,0,0
52,0,1,40481.0,87,0,0
52,0,1,51343.0,199,0,0
62,0,1,47906.0,178,1,1
43,0,1,58145.0,271,1,1
25,0,1,2630.0,161,0,0
42,0,1,23589.0,74,1,1
53,0,1,27755.0,252,0,0
40,0,1,30018.0,183,1,1
71,0,1,2630.0,251,0,1
47,0,1,2630.0,280,1,1
22,1,0,35808.0,192,0,0
27,0,1,2630.0,183,1,1
38,0,1,26282.0,173,1,1
55,1,0,27992.0,218,0,0
51,0,1,33462.0,212,0,0
63,1,0,36477.0,180,0,0
54,0,1,38201.0,169,0,0
48,0,1,2630.0,121,1,1
22,0,1,2630.0,251,0,0
51,0,1,36565.0,285,0,0
38,0,1,124520.0,145,1,1
25,0,1,27607.0,87,0,0
33,0,1,26221.0,58,1,1
24,1,0,23084.0,56,0,0
38,1,0,28474.0,287,0,0
36,0,1,30123.0,24,1,1
35,0,1,22552.0,280,1,1
23,0,1,28532.0,54,1,1
25,0,1,34532.0,124,1,1
67,0,1,38362.0,234,1,1
63,0,1,72280.0,242,0,0
22,1,0,35753.0,229,0,0
43,0,1,43464.0,289,1,1
66,1,0,59798.0,166,0,0
26,0,1,28366.0,82,1,1
53,0,1,33010.0,111,0,1
33,0,1,43699.0,179,1,1
48,0,1,30972.0,113,1,1
35,0,1,33410.0,93,1,1
36,0,1,29793.0,76,1,1
56,0,1,43235.0,44,1,1
23,1,0,30046.0,25,0,0
56,0,1,37628.0,38,1,1
20,0,1,2630.0,143,0,0
39,0,1,38281.0,75,1,1
38,0,1,28244.0,190,1,1
63,1,0,34134.0,273,0,0
66,0,1,34368.0,274,0,0
24,0,1,2630.0,292,1,1
23,1,0,21779.0,168,0,0
56,0,1,58468.0,85,0,0
64,0,1,70398.0,110,1,1
45,0,1,41943.0,29,1,1
46,0,0,36178.0,185,0,0
44,0,1,34853.0,26,1,1
24,1,0,33549.0,129,0,0
23,1,0,43301.0,293,0,0
31,0,1,31981.0,298,0,0
20,1,0,44572.0,273,0,0
44,0,1,36339.0,236,1,1
33,0,1,38072.0,123,1,1
23,1,0,28596.0,17,0,0
23,1,0,26551.0,102,0,0
30,0,1,35963.0,258,1,1
27,1,0,26556.0,237,0,0
53,0,1,2630.0,138,0,0
64,1,0,2630.0,69,0,0
47,0,1,30602.0,228,1,1
40,0,1,27797.0,177,1,1
51,0,1,31651.0,188,0,1
46,0,0,2630.0,288,1,1
60,0,1,2630.0,196,1,1
35,0,1,44173.0,267,1,1
22,1,0,23504.0,134,0,0
35,0,1,2630.0,241,1,1
22,0,1,43672.0,258,0,0
43,0,1,44003.0,275,1,1
25,1,1,33439.0,79,0,0
47,0,1,47717.0,62,1,1
54,0,1,2630.0,79,1,1
31,1,0,25321.0,113,0,0
56,0,1,42649.0,77,1,1
45,0,1,26089.0,158,1,1
53,0,1,31248.0,89,0,1
44,0,1,36603.0,53,1,1
24,1,0,27768.0,250,0,0
64,0,1,45420.0,279,1,1
49,0,1,45042.0,55,1,1
38,0,1,20488.0,14,1,1
24,1,0,38620.0,36,0,0
22,1,0,32882.0,178,0,0
39,0,1,45651.0,99,0,1
33,0,1,25137.0,292,1,1
69,1,0,56928.0,54,0,0
36,0,1,50060.0,184,1,1
28,0,1,32181.0,201,1,1
24,1,0,28202.0,29,0,0
48,0,1,2630.0,270,1,1
34,0,1,56848.0,136,1,1
56,0,1,2630.0,153,1,0
22,1,0,32038.0,220,0,0
22,0,1,32306.0,289,1,1
34,0,1,24762.0,140,1,1
23,1,0,22672.0,191,0,0
45,0,0,36552.0,114,0,0
48,1,0,35186.0,240,0,0
24,1,1,30599.0,290,0,0
46,0,1,2630.0,255,0,1
48,0,1,33228.0,146,1,1
38,0,1,22703.0,178,1,1
57,0,1,2630.0,19,0,1
31,0,1,2630.0,191,0,1
50,0,1,52785.0,132,1,1
26,1,0,31181.0,144,0,0
40,1,0,34626.0,10,0,0
23,0,1,38379.0,266,1,1
24,1,0,33191.0,59,0,0
22,1,0,30980.0,285,0,0
72,1,0,2630.0,250,0,0
64,1,0,2630.0,130,0,0
39,0,1,2630.0,95,1,1
61,0,1,2630.0,130,0,0
32,0,1,2630.0,180,0,0
42,0,1,37641.0,146,1,1
48,0,0,38656.0,120,1,1
24,0,0,69971.0,59,0,0
37,0,1,30141.0,282,1,1
23,1,0,42307.0,298,0,0
27,0,1,35838.0,156,1,1
23,1,0,35264.0,118,0,0
40,0,1,43995.0,18,0,1
72,1,0,33315.0,89,0,0
54,0,1,29883.0,283,1,1
26,0,1,65946.0,41,0,0
43,0,1,39056.0,242,1,1
23,0,1,21979.0,284,0,1
62,0,1,38492.0,149,1,1
42,1,0,32943.0,41,0,0
27,0,1,31792.0,249,0,0
23,0,1,33906.0,282,0,0
43,0,1,36855.0,40,1,1
41,0,1,25775.0,86,1,1
51,1,0,19853.0,25,0,0
31,0,1,45493.0,64,1,1
42,0,1,47523.0,136,1,1
67,0,1,31564.0,127,1,1
39,0,1,35841.0,167,1,1
50,1,1,39359.0,67,0,0
41,0,1,28797.0,79,1,1
42,0,1,35129.0,80,1,1
48,0,1,37359.0,241,0,0
43,0,1,43854.0,298,0,0
23,0,0,2630.0,103,0,1
23,0,1,69856.0,293,1,1
50,1,0,42302.0,293,0,0
28,1,0,25315.0,99,0,0
48,0,1,35022.0,276,0,1
29,1,0,2630.0,140,0,0
45,0,1,29369.0,45,0,1
48,0,1,49092.0,182,1,1
28,0,1,2630.0,185,0,0
39,0,1,38428.0,131,0,1
22,0,1,26073.0,145,1,1
43,0,1,21099.0,249,1,1
63,1,0,47393.0,179,0,0
32,1,0,47554.0,259,0,0
65,0,1,2630.0,254,0,0
22,1,0,25885.0,267,0,0
24,1,0,40451.0,195,0,0
43,0,1,24463.0,204,0,0
62,0,1,34433.0,154,0,0
36,0,1,41810.0,30,0,1
44,0,1,28893.0,234,1,1
28,1,0,28786.0,260,0,0
45,0,1,49950.0,104,1,1
42,0,1,33018.0,101,1,1
21,0,1,30635.0,283,0,0
43,0,1,33418.0,38,0,0
45,0,1,64577.0,257,1,1
36,0,1,45770.0,158,1,1
22,1,0,22351.0,125,0,0
54,0,1,43978.0,41,1,1
46,0,0,32575.0,118,0,0
41,0,1,35634.0,26,1,1
25,0,1,38090.0,287,0,0
56,1,1,37597.0,55,0,0
41,0,1,27348.0,246,1,1
69,0,1,35914.0,67,0,0
26,1,0,2630.0,35,0,0
62,1,0,33207.0,77,0,0
52,0,1,33167.0,172,0,0
33,0,1,49371.0,235,1,1
29,0,1,27998.0,84,1,1
51,1,0,29383.0,113,0,0
35,0,1,37648.0,63,1,1
39,0,1,48580.0,219,1,1
23,0,1,17691.0,163,1,1
43,0,1,27766.0,18,1,1
47,1,0,26999.0,126,0,0
27,0,1,40226.0,216,1,1
38,0,1,24917.0,205,1,1
37,0,1,2630.0,237,1,1
24,0,1,31657.0,185,0,0
40,0,1,53678.0,161,1,1
36,0,1,49848.0,81,1,1
32,0,1,33357.0,195,1,1
26,1,0,24750.0,30,0,0
53,0,1,26691.0,147,1,1
24,0,1,20158.0,164,1,1
62,0,1,35654.0,254,1,1
43,0,1,2630.0,144,1,1
45,0,1,38467.0,275,1,1
40,0,1,35432.0,92,0,0
45,0,1,35634.0,54,0,1
24,1,0,33945.0,171,0,0
24,1,0,29471.0,73,0,0
26,0,1,39545.0,35,0,1
43,0,1,37192.0,131,1,1
30,1,0,32248.0,266,0,0
40,0,1,30876.0,62,0,1
77,1,0,58476.0,93,0,0
42,0,1,37241.0,227,1,1
60,0,1,2630.0,50,1,1
32,0,1,39347.0,151,1,1
24,1,0,2630.0,10,0,0
42,0,1,54161.0,201,1,1
29,1,0,26120.0,186,0,0
25,1,0,45022.0,223,0,0
69,1,0,39027.0,132,0,0
53,0,1,31343.0,287,0,1
26,0,1,40019.0,139,1,1
25,1,0,2630.0,214,0,0
55,0,1,40327.0,76,1,1
22,0,1,35689.0,88,0,0
46,1,0,36214.0,23,0,0
24,1,0,61713.0,210,0,0
25,1,0,25642.0,262,0,0
45,0,1,38013.0,233,1,1
44,0,0,31721.0,83,1,1
68,0,1,48149.0,61,1,1
60,0,1,26622.0,144,1,1
22,1,0,26944.0,114,0,0
35,0,0,24732.0,164,1,1
44,1,0,43087.0,18,0,0
58,0,1,35602.0,79,0,0
37,0,1,29427.0,33,1,1
20,1,0,2630.0,223,0,0
52,0,1,50621.0,77,1,1
53,0,1,32299.0,20,0,1
36,0,1,2630.0,11,1,1
21,1,0,31348.0,139,0,0
24,1,0,55710.0,287,0,0
49,0,1,39287.0,244,1,1
38,0,1,36635.0,72,1,1
47,0,1,30739.0,186,0,0
24,1,0,40964.0,297,0,0
59,1,0,22618.0,93,0,0
29,1,0,20441.0,59,0,0
37,0,1,41629.0,96,1,1
44,0,1,48954.0,43,1,1
21,1,0,24782.0,212,0,0
40,0,1,2630.0,109,1,1
73,0,1,32852.0,265,0,1
49,0,1,26880.0,56,1,1
33,0,1,26430.0,157,1,1
21,0,1,2630.0,166,0,1
29,1,0,28390.0,273,0,0
21,1,0,30580.0,61,0,0
23,0,1,24216.0,25,0,0
41,0,0,41319.0,90,0,0
47,0,1,34981.0,99,1,1
34,0,1,2630.0,266,1,1
58,1,0,35176.0,110,0,0
40,0,1,36202.0,233,0,1
55,0,1,35702.0,212,1,1
27,1,0,2630.0,250,0,0
47,0,1,32989.0,11,1,1
48,0,1,38427.0,260,1,1
30,0,1,48720.0,112,1,1
39,1,0,28328.0,262,0,0
30,1,0,35958.0,199,0,0
47,0,1,41007.0,102,0,1
23,1,0,35806.0,49,0,0
21,1,0,29184.0,19,0,0
61,0,1,38744.0,252,1,1
28,1,0,29718.0,236,0,0
25,1,0,31397.0,243,0,0
45,0,1,2630.0,192,1,1
58,0,1,25647.0,200,1,1
49,0,1,58739.0,102,0,1
36,1,0,33574.0,275,0,0
47,0,1,2630.0,239,1,1
73,0,1,34779.0,15,0,0
60,0,1,2630.0,155,1,1
27,0,1,2630.0,114,1,1
37,0,1,38769.0,298,1,1
76,1,0,40220.0,244,0,0
40,0,1,34366.0,211,1,1
29,1,0,26240.0,127,0,0
55,0,1,29463.0,248,1,1
22,0,0,37401.0,247,1,1
36,0,1,31767.0,259,1,1
35,0,1,41366.0,118,1,1
28,1,0,25909.0,47,0,0
42,0,1,43555.0,254,0,0
37,0,1,25525.0,53,0,1
38,0,1,33228.0,91,1,1
29,0,1,2630.0,142,0,1
23,0,1,30604.0,59,0,0
41,0,1,30420.0,189,1,1
22,0,1,2630.0,178,1,1
35,0,1,25610.0,175,1,1
22,1,0,23844.0,88,0,0
26,1,0,29315.0,213,0,0
75,1,0,30468.0,246,0,0
53,0,1,40971.0,22,0,0
39,0,1,21751.0,211,0,1
47,0,1,2630.0,267,1,1
34,0,1,33565.0,81,1,1
30,1,0,30428.0,168,0,0
25,1,0,30246.0,14,0,0
31,0,1,2630.0,63,1,1
28,1,0,33008.0,220,0,0
57,0,1,2630.0,88,0,0
32,0,1,37135.0,74,1,1
45,0,1,50434.0,207,1,1
22,0,1,2630.0,212,0,0
25,1,0,36996.0,192,0,0
24,0,1,2630.0,91,1,1
49,0,1,36291.0,182,1,1
65,1,0,38114.0,73,0,0
30,1,0,25816.0,231,0,0
76,0,1,61097.0,63,0,1
34,0,0,31463.0,164,0,0
26,1,0,87758.0,296,0,0
25,1,0,35223.0,21,0,0
31,0,1,34210.0,59,1,1
25,0,1,25173.0,292,1,1
39,0,1,27786.0,208,0,1
22,1,0,26641.0,37,0,0
37,0,0,33498.0,185,0,0
51,0,1,56207.0,74,1,1
31,0,1,44628.0,289,1,1
62,1,0,43886.0,160,0,0
36,1,0,23902.0,160,0,0
30,0,1,39616.0,193,1,1
37,0,1,42417.0,146,1,1
51,1,1,28784.0,211,0,0
45,1,0,37859.0,64,0,0
38,0,1,37306.0,37,1,1
36,0,1,37547.0,191,1,1
79,0,1,36152.0,247,1,1
32,0,1,2630.0,121,1,1
33,0,0,2630.0,257,1,1
55,0,1,42055.0,171,0,0
27,1,0,26587.0,32,0,0
65,0,1,32849.0,233,1,1
41,0,1,36732.0,59,0,1
30,0,1,2630.0,51,1,1
47,0,1,2630.0,17,1,1
31,0,1,27227.0,213,1,1
36,0,1,39278.0,69,1,1
68,1,0,32915.0,240,0,0
42,0,1,52599.0,198,1,1
35,0,1,26954.0,71,1,1
23,1,0,38372.0,93,0,0
24,1,0,58388.0,61,0,0
21,0,1,62848.0,213,1,1
50,0,0,2630.0,132,1,1
54,0,0,23755.0,200,1,1
23,1,0,56554.0,19,0,0
55,1,0,31580.0,161,0,0
76,0,1,2630.0,84,0,0
50,0,1,28979.0,295,1,1
43,0,1,29475.0,242,1,1
48,0,0,2630.0,134,0,0
24,1,0,32186.0,83,0,0
63,0,1,64700.0,26,0,1
24,1,0,36487.0,118,0,0
47,0,1,47897.0,163,1,1
31,1,0,28650.0,26,0,0
55,0,1,36512.0,87,1,1
50,1,0,48562.0,62,0,0
39,1,1,2630.0,18,0,0
30,0,1,37038.0,207,0,1
39,0,1,30583.0,131,1,1
59,0,1,30481.0,156,1,1
58,0,1,23480.0,296,1,1
21,0,1,31716.0,31,1,1
24,1,0,58717.0,296,0,0
54,0,1,50518.0,45,1,1
66,1,0,36826.0,152,0,0
48,0,1,41733.0,159,1,1
52,0,1,43575.0,86,1,1
20,1,0,28549.0,107,0,0
51,0,1,37227.0,280,1,1
26,1,0,47993.0,279,0,0
60,0,1,52967.0,97,1,1
20,0,1,39477.0,121,0,0
59,0,1,32843.0,122,1,1
48,1,0,28458.0,178,0,0
41,0,1,34008.0,282,1,1
51,0,1,43057.0,94,0,0
21,1,0,23157.0,243,0,0
79,1,0,29634.0,117,0,0
74,0,1,57384.0,178,0,0
77,1,0,31512.0,115,0,0
50,0,1,33995.0,262,1,1
22,0,0,2630.0,118,1,1
53,0,1,28341.0,191,1,0
51,1,0,33777.0,188,0,0
37,0,1,35077.0,21,1,1
71,0,1,43014.0,151,1,0
21,1,0,28367.0,76,0,0
26,1,0,30728.0,143,0,0
21,0,0,30709.0,135,0,0
51,0,1,2630.0,190,1,1
39,0,1,33888.0,151,1,1
41,0,1,2630.0,299,1,1
61,0,1,40817.0,49,1,1
60,0,1,35313.0,261,1,1
76,1,0,36184.0,117,0,0
27,1,0,31464.0,242,0,0
44,0,1,2630.0,26,0,0
21,0,1,45157.0,298,1,1
50,0,1,38983.0,185,1,1
42,0,1,64816.0,32,1,1
25,1,0,40892.0,225,0,0
34,1,0,26996.0,117,0,0
40,0,1,31818.0,212,1,1
